t_s,time_local,lat_deg,lon_deg,east_m,north_m,speed_mps,a_long_g,a_lat_g,yaw_rate_dps,a_lat_kin_g,in_gates
2227.68,2026-08-15T15:29:15.120,33.6524258,-117.3025764,-11.2084,-44.5287,16.3572,-0.334,-0.292,-9.13,-0.265698,1
2227.72,2026-08-15T15:29:15.160,33.6524233,-117.3025827,-11.7915,-44.8066,16.2365,-0.336,-0.351,-11.96,-0.345487,1
2227.76,2026-08-15T15:29:15.200,33.6524208,-117.3025890,-12.3747,-45.0846,16.1247,-0.336,-0.42,-15.19,-0.435771,1
2227.8,2026-08-15T15:29:15.240,33.6524185,-117.3025953,-12.9578,-45.3404,15.9996,-0.33,-0.494,-18.51,-0.526894,1
2227.84,2026-08-15T15:29:15.280,33.6524162,-117.3026016,-13.5409,-45.5961,15.9057,-0.316,-0.575,-21.61,-0.611527,1
2227.88,2026-08-15T15:29:15.320,33.6524141,-117.3026080,-14.1333,-45.8296,15.8386,-0.294,-0.65,-24.38,-0.687005,1
2227.92,2026-08-15T15:29:15.360,33.6524121,-117.3026144,-14.7257,-46.052,15.7895,-0.271,-0.707,-26.75,-0.751449,1
2227.96,2026-08-15T15:29:15.400,33.6524101,-117.3026208,-15.3181,-46.2744,15.7671,-0.252,-0.75,-28.43,-0.797512,1
2228,2026-08-15T15:29:15.440,33.6524083,-117.3026272,-15.9104,-46.4746,15.7135,-0.24,-0.78,-29.61,-0.827787,1
2228.04,2026-08-15T15:29:15.480,33.6524066,-117.3026336,-16.5028,-46.6636,15.6285,-0.242,-0.795,-30.46,-0.846947,1
2228.08,2026-08-15T15:29:15.520,33.6524050,-117.3026401,-17.1045,-46.8415,15.5302,-0.258,-0.808,-31.16,-0.860958,1
2228.12,2026-08-15T15:29:15.560,33.6524036,-117.3026465,-17.6969,-46.9972,15.4542,-0.269,-0.82,-31.75,-0.872967,1
2228.16,2026-08-15T15:29:15.600,33.6524023,-117.3026529,-18.2892,-47.1417,15.3379,-0.274,-0.836,-32.28,-0.880864,1
2228.2,2026-08-15T15:29:15.640,33.6524010,-117.3026592,-18.8724,-47.2863,15.2441,-0.271,-0.859,-32.69,-0.886592,1
2228.24,2026-08-15T15:29:15.680,33.6523999,-117.3026657,-19.474,-47.4086,15.2038,-0.253,-0.887,-32.84,-0.88831,1
2228.28,2026-08-15T15:29:15.720,33.6523991,-117.3026721,-20.0664,-47.4976,15.2217,-0.233,-0.907,-32.73,-0.886376,1
2228.32,2026-08-15T15:29:15.760,33.6523982,-117.3026786,-20.668,-47.5976,15.177,-0.215,-0.914,-32.43,-0.875672,1
2228.36,2026-08-15T15:29:15.800,33.6523975,-117.3026851,-21.2697,-47.6755,15.0876,-0.2,-0.911,-32.03,-0.859776,1
2228.4,2026-08-15T15:29:15.840,33.6523969,-117.3026915,-21.862,-47.7422,15.0161,-0.189,-0.909,-31.65,-0.845548,1
2228.44,2026-08-15T15:29:15.880,33.6523964,-117.3026979,-22.4544,-47.7978,14.9714,-0.182,-0.912,-31.36,-0.835307,1
2228.48,2026-08-15T15:29:15.920,33.6523961,-117.3027043,-23.0468,-47.8311,14.9267,-0.176,-0.922,-31.16,-0.827501,1
2228.52,2026-08-15T15:29:15.960,33.6523959,-117.3027107,-23.6392,-47.8534,14.9356,-0.165,-0.931,-31.01,-0.824011,1
2228.56,2026-08-15T15:29:16.000,33.6523958,-117.3027172,-24.2408,-47.8645,14.8954,-0.145,-0.928,-30.85,-0.817551,1
2228.6,2026-08-15T15:29:16.040,33.6523958,-117.3027236,-24.8332,-47.8645,14.8686,-0.114,-0.916,-30.58,-0.808937,1
2228.64,2026-08-15T15:29:16.080,33.6523959,-117.3027300,-25.4256,-47.8534,14.8775,-0.071,-0.902,-30.11,-0.796983,1
2228.68,2026-08-15T15:29:16.120,33.6523961,-117.3027365,-26.0272,-47.8311,14.9267,-0.024,-0.89,-29.45,-0.78209,1
2228.72,2026-08-15T15:29:16.160,33.6523965,-117.3027430,-26.6289,-47.7867,14.9982,0.016,-0.888,-28.64,-0.764223,1
2228.76,2026-08-15T15:29:16.200,33.6523969,-117.3027494,-27.2213,-47.7422,15.0563,0.044,-0.885,-27.78,-0.744148,1
2228.8,2026-08-15T15:29:16.240,33.6523977,-117.3027560,-27.8322,-47.6532,15.11,0.054,-0.873,-26.98,-0.725293,1
2228.84,2026-08-15T15:29:16.280,33.6523984,-117.3027625,-28.4338,-47.5754,15.1636,0.055,-0.851,-26.41,-0.71249,1
2228.88,2026-08-15T15:29:16.320,33.6523991,-117.3027689,-29.0262,-47.4976,15.1725,0.055,-0.819,-26.1,-0.704542,1
2228.92,2026-08-15T15:29:16.360,33.6524001,-117.3027754,-29.6278,-47.3864,15.2262,0.057,-0.788,-25.97,-0.703512,1
2228.96,2026-08-15T15:29:16.400,33.6524010,-117.3027820,-30.2387,-47.2863,15.3245,0.075,-0.764,-25.91,-0.70642,1
2229,2026-08-15T15:29:16.440,33.6524022,-117.3027885,-30.8404,-47.1529,15.4139,0.103,-0.752,-25.84,-0.708622,1
2229.04,2026-08-15T15:29:16.480,33.6524034,-117.3027950,-31.442,-47.0194,15.5033,0.134,-0.748,-25.65,-0.707491,1
2229.08,2026-08-15T15:29:16.520,33.6524048,-117.3028016,-32.0529,-46.8637,15.5838,0.166,-0.747,-25.37,-0.7034,1
2229.12,2026-08-15T15:29:16.560,33.6524063,-117.3028080,-32.6453,-46.697,15.7135,0.194,-0.746,-25.09,-0.701424,1
2229.16,2026-08-15T15:29:16.600,33.6524078,-117.3028147,-33.2654,-46.5302,15.8342,0.215,-0.742,-24.84,-0.699769,1
2229.2,2026-08-15T15:29:16.640,33.6524095,-117.3028214,-33.8856,-46.3411,15.9459,0.235,-0.736,-24.65,-0.699318,1
2229.24,2026-08-15T15:29:16.680,33.6524113,-117.3028280,-34.4965,-46.141,16.089,0.254,-0.726,-24.5,-0.701298,1
2229.28,2026-08-15T15:29:16.720,33.6524131,-117.3028347,-35.1166,-45.9408,16.2141,0.273,-0.716,-24.27,-0.700119,1
2229.32,2026-08-15T15:29:16.760,33.6524151,-117.3028414,-35.7368,-45.7184,16.3617,0.293,-0.704,-23.9,-0.695719,1
2229.36,2026-08-15T15:29:16.800,33.6524173,-117.3028482,-36.3662,-45.4738,16.5494,0.309,-0.696,-23.3,-0.686036,1
2229.4,2026-08-15T15:29:16.840,33.6524193,-117.3028549,-36.9863,-45.2514,16.6925,0.321,-0.695,-22.47,-0.667317,1
2229.44,2026-08-15T15:29:16.880,33.6524216,-117.3028617,-37.6157,-44.9957,16.8266,0.325,-0.688,-21.28,-0.637054,1
2229.48,2026-08-15T15:29:16.920,33.6524240,-117.3028685,-38.2451,-44.7288,16.9473,0.316,-0.678,-19.87,-0.59911,1
2229.52,2026-08-15T15:29:16.960,33.6524265,-117.3028753,-38.8745,-44.4508,17.0993,0.288,-0.649,-17.91,-0.544856,1
2229.56,2026-08-15T15:29:17.000,33.6524290,-117.3028821,-39.504,-44.1728,17.211,0.243,-0.6,-15.48,-0.474009,1
2229.6,2026-08-15T15:29:17.040,33.6524315,-117.3028889,-40.1334,-43.8948,17.2155,0.169,-0.527,-12.54,-0.384084,1
2229.64,2026-08-15T15:29:17.080,33.6524342,-117.3028956,-40.7535,-43.5946,17.1976,0.085,-0.425,-8.96,-0.274148,1
2229.68,2026-08-15T15:29:17.120,33.6524367,-117.3029023,-41.3737,-43.3166,17.1261,-0.002,-0.29,-4.98,-0.151739,1
2229.72,2026-08-15T15:29:17.160,33.6524392,-117.3029090,-41.9938,-43.0386,17.0725,-0.077,-0.134,-0.92,-0.0279442,1
2229.76,2026-08-15T15:29:17.200,33.6524416,-117.3029157,-42.614,-42.7718,17.0233,-0.119,0.034,3.35,0.10146,1
2229.8,2026-08-15T15:29:17.240,33.6524440,-117.3029224,-43.2341,-42.5049,16.9786,-0.127,0.201,7.49,0.226252,1
2229.84,2026-08-15T15:29:17.280,33.6524463,-117.3029292,-43.8635,-42.2492,16.983,-0.113,0.355,11.26,0.340222,1
2229.88,2026-08-15T15:29:17.320,33.6524484,-117.3029361,-44.5022,-42.0156,17.0501,-0.083,0.498,14.76,0.447736,1
2229.92,2026-08-15T15:29:17.360,33.6524507,-117.3029431,-45.1501,-41.7599,17.1261,-0.059,0.633,18.04,0.549672,1
2229.96,2026-08-15T15:29:17.400,33.6524525,-117.3029501,-45.798,-41.5597,17.1216,-0.055,0.737,20.8,0.633602,1
2230,2026-08-15T15:29:17.440,33.6524544,-117.3029571,-46.4459,-41.3485,17.0635,-0.062,0.8,23.21,0.704615,1
2230.04,2026-08-15T15:29:17.480,33.6524562,-117.3029641,-47.0939,-41.1483,16.9875,-0.079,0.813,25.33,0.76555,1
2230.08,2026-08-15T15:29:17.520,33.6524579,-117.3029710,-47.7325,-40.9593,16.916,-0.096,0.802,27.08,0.814994,1
2230.12,2026-08-15T15:29:17.560,33.6524594,-117.3029780,-48.3804,-40.7925,16.8892,-0.103,0.795,28.39,0.853065,1
2230.16,2026-08-15T15:29:17.600,33.6524610,-117.3029850,-49.0284,-40.6146,16.8668,-0.107,0.816,29.39,0.881944,1
2230.2,2026-08-15T15:29:17.640,33.6524623,-117.3029921,-49.6855,-40.47,16.8132,-0.11,0.847,30.11,0.900677,1
2230.24,2026-08-15T15:29:17.680,33.6524635,-117.3029992,-50.3427,-40.3366,16.7953,-0.114,0.891,30.59,0.914061,1
2230.28,2026-08-15T15:29:17.720,33.6524646,-117.3030063,-50.9999,-40.2143,16.7819,-0.123,0.918,30.99,0.925274,1
2230.32,2026-08-15T15:29:17.760,33.6524655,-117.3030134,-51.6571,-40.1142,16.7193,-0.135,0.928,31.42,0.934615,1
2230.36,2026-08-15T15:29:17.800,33.6524665,-117.3030205,-52.3142,-40.003,16.6657,-0.143,0.926,31.87,0.944958,1
2230.4,2026-08-15T15:29:17.840,33.6524671,-117.3030275,-52.9622,-39.9363,16.6433,-0.149,0.929,32.34,0.957608,1
2230.44,2026-08-15T15:29:17.880,33.6524677,-117.3030347,-53.6286,-39.8696,16.5718,-0.15,0.938,32.8,0.967055,1
2230.48,2026-08-15T15:29:17.920,33.6524682,-117.3030418,-54.2858,-39.814,16.536,-0.145,0.954,33.21,0.97703,1
2230.52,2026-08-15T15:29:17.960,33.6524684,-117.3030489,-54.9429,-39.7917,16.4868,-0.138,0.965,33.52,0.983218,1
2230.56,2026-08-15T15:29:18.000,33.6524686,-117.3030560,-55.6001,-39.7695,16.4332,-0.132,0.973,33.74,0.986451,1
2230.6,2026-08-15T15:29:18.040,33.6524688,-117.3030630,-56.248,-39.7473,16.4019,-0.128,0.981,33.9,0.989241,1
2230.64,2026-08-15T15:29:18.080,33.6524687,-117.3030700,-56.8959,-39.7584,16.3617,-0.126,0.992,34.04,0.99089,1
2230.68,2026-08-15T15:29:18.120,33.6524685,-117.3030770,-57.5439,-39.7806,16.317,-0.125,0.996,34.2,0.992827,1
2230.72,2026-08-15T15:29:18.160,33.6524682,-117.3030840,-58.1918,-39.814,16.2454,-0.12,0.996,34.38,0.993678,1
2230.76,2026-08-15T15:29:18.200,33.6524677,-117.3030909,-58.8304,-39.8696,16.1918,-0.111,0.994,34.51,0.994141,1
2230.8,2026-08-15T15:29:18.240,33.6524671,-117.3030978,-59.4691,-39.9363,16.156,-0.096,0.996,34.52,0.992233,1
2230.84,2026-08-15T15:29:18.280,33.6524664,-117.3031047,-60.1078,-40.0141,16.1292,-0.074,1.002,34.29,0.983986,1
2230.88,2026-08-15T15:29:18.320,33.6524656,-117.3031116,-60.7464,-40.1031,16.089,-0.049,1.017,33.6,0.96178,1
2230.92,2026-08-15T15:29:18.360,33.6524645,-117.3031184,-61.3758,-40.2254,16.089,-0.022,1.025,32.38,0.926858,1
2230.96,2026-08-15T15:29:18.400,33.6524635,-117.3031253,-62.0145,-40.3366,16.1113,0.003,1.019,30.42,0.871964,1
2231,2026-08-15T15:29:18.440,33.6524622,-117.3031320,-62.6347,-40.4812,16.1516,0.021,0.997,27.51,0.790521,1
2231.04,2026-08-15T15:29:18.480,33.6524608,-117.3031388,-63.2641,-40.6368,16.1739,0.028,0.941,23.03,0.6627,1
2231.08,2026-08-15T15:29:18.520,33.6524593,-117.3031456,-63.8935,-40.8036,16.1828,0.024,0.85,17.23,0.496076,1
2231.12,2026-08-15T15:29:18.560,33.6524580,-117.3031524,-64.5229,-40.9482,16.1516,0.009,0.716,10.21,0.293392,1
2231.16,2026-08-15T15:29:18.600,33.6524564,-117.3031593,-65.1615,-41.1261,16.1828,-0.011,0.521,1.91,0.0549916,1
2231.2,2026-08-15T15:29:18.640,33.6524551,-117.3031660,-65.7817,-41.2706,16.1516,-0.036,0.283,-6.54,-0.187932,1
2231.24,2026-08-15T15:29:18.680,33.6524538,-117.3031729,-66.4204,-41.4152,16.2231,-0.068,0.021,-14.13,-0.407834,1
2231.28,2026-08-15T15:29:18.720,33.6524526,-117.3031796,-67.0405,-41.5486,16.2097,-0.102,-0.255,-20.5,-0.591203,1
2231.32,2026-08-15T15:29:18.760,33.6524516,-117.3031866,-67.6884,-41.6598,16.1292,-0.143,-0.525,-25.44,-0.730026,1
2231.36,2026-08-15T15:29:18.800,33.6524507,-117.3031934,-68.3178,-41.7599,16.0085,-0.185,-0.738,-28.57,-0.813709,1
2231.4,2026-08-15T15:29:18.840,33.6524501,-117.3032002,-68.9472,-41.8266,15.9146,-0.215,-0.888,-30.53,-0.864433,1
2231.44,2026-08-15T15:29:18.880,33.6524495,-117.3032069,-69.5674,-41.8933,15.8073,-0.23,-0.978,-31.64,-0.889823,1
2231.48,2026-08-15T15:29:18.920,33.6524490,-117.3032137,-70.1968,-41.9489,15.7582,-0.237,-1.013,-32.22,-0.903315,1
2231.52,2026-08-15T15:29:18.960,33.6524487,-117.3032205,-70.8262,-41.9823,15.7,-0.23,-0.995,-32.49,-0.907526,1
2231.56,2026-08-15T15:29:19.000,33.6524485,-117.3032272,-71.4464,-42.0045,15.6911,-0.211,-0.936,-32.66,-0.911755,1
2231.6,2026-08-15T15:29:19.040,33.6524483,-117.3032340,-72.0758,-42.0268,15.6464,-0.187,-0.871,-32.71,-0.910549,1
2231.64,2026-08-15T15:29:19.080,33.6524482,-117.3032407,-72.6959,-42.0379,15.6017,-0.157,-0.838,-32.52,-0.902674,1
2231.68,2026-08-15T15:29:19.120,33.6524482,-117.3032474,-73.3161,-42.0379,15.5838,-0.131,-0.845,-32.04,-0.888331,1
2231.72,2026-08-15T15:29:19.160,33.6524483,-117.3032541,-73.9362,-42.0268,15.5838,-0.12,-0.888,-31.31,-0.868091,1
2231.76,2026-08-15T15:29:19.200,33.6524487,-117.3032608,-74.5564,-41.9823,15.5749,-0.128,-0.946,-30.5,-0.845148,1
2231.8,2026-08-15T15:29:19.240,33.6524492,-117.3032675,-75.1765,-41.9267,15.5257,-0.147,-0.974,-29.85,-0.824525,1
2231.84,2026-08-15T15:29:19.280,33.6524499,-117.3032741,-75.7874,-41.8489,15.4139,-0.166,-0.954,-29.67,-0.813654,1
2231.88,2026-08-15T15:29:19.320,33.6524505,-117.3032806,-76.3891,-41.7821,15.3111,-0.171,-0.913,-29.87,-0.813674,1
2231.92,2026-08-15T15:29:19.360,33.6524513,-117.3032872,-76.9999,-41.6932,15.3022,-0.158,-0.884,-30.21,-0.822455,1
2231.96,2026-08-15T15:29:19.400,33.6524520,-117.3032936,-77.5923,-41.6153,15.3201,-0.135,-0.884,-30.45,-0.829958,1
2232,2026-08-15T15:29:19.440,33.6524531,-117.3033001,-78.194,-41.493,15.3871,-0.116,-0.902,-30.38,-0.831674,1
2232.04,2026-08-15T15:29:19.480,33.6524544,-117.3033066,-78.7956,-41.3485,15.3782,-0.109,-0.923,-30.06,-0.822436,1
2232.08,2026-08-15T15:29:19.520,33.6524558,-117.3033130,-79.388,-41.1928,15.3156,-0.109,-0.915,-29.69,-0.809007,1
2232.12,2026-08-15T15:29:19.560,33.6524573,-117.3033194,-79.9804,-41.026,15.2485,-0.106,-0.893,-29.45,-0.798954,1
2232.16,2026-08-15T15:29:19.600,33.6524588,-117.3033257,-80.5635,-40.8592,15.2038,-0.098,-0.875,-29.39,-0.794989,1
2232.2,2026-08-15T15:29:19.640,33.6524603,-117.3033319,-81.1374,-40.6924,15.2128,-0.078,-0.876,-29.43,-0.796539,1
2232.24,2026-08-15T15:29:19.680,33.6524621,-117.3033382,-81.7205,-40.4923,15.2619,-0.052,-0.889,-29.44,-0.799385,1
2232.28,2026-08-15T15:29:19.720,33.6524640,-117.3033444,-82.2944,-40.281,15.3201,-0.022,-0.902,-29.27,-0.797795,1
2232.32,2026-08-15T15:29:19.760,33.6524661,-117.3033506,-82.8682,-40.0475,15.3782,0.005,-0.9,-28.91,-0.790972,1
2232.36,2026-08-15T15:29:19.800,33.6524682,-117.3033568,-83.4421,-39.814,15.4274,0.031,-0.883,-28.4,-0.779503,1
2232.4,2026-08-15T15:29:19.840,33.6524704,-117.3033630,-84.016,-39.5694,15.4765,0.05,-0.865,-27.77,-0.764641,1
2232.44,2026-08-15T15:29:19.880,33.6524726,-117.3033690,-84.5713,-39.3247,15.5257,0.062,-0.848,-27.13,-0.749392,1
2232.48,2026-08-15T15:29:19.920,33.6524750,-117.3033752,-85.1452,-39.0579,15.5749,0.075,-0.836,-26.48,-0.733755,1
2232.52,2026-08-15T15:29:19.960,33.6524775,-117.3033812,-85.7006,-38.7799,15.6375,0.09,-0.814,-25.58,-0.711664,1
2232.56,2026-08-15T15:29:20.000,33.6524802,-117.3033872,-86.2559,-38.4796,15.6956,0.111,-0.782,-24.38,-0.6808,1
2232.6,2026-08-15T15:29:20.040,33.6524829,-117.3033932,-86.8113,-38.1794,15.7626,0.141,-0.735,-22.94,-0.643325,1
2232.64,2026-08-15T15:29:20.080,33.6524857,-117.3033992,-87.3666,-37.8681,15.8699,0.181,-0.676,-20.86,-0.588976,1
2232.68,2026-08-15T15:29:20.120,33.6524886,-117.3034054,-87.9405,-37.5456,16.0532,0.223,-0.618,-18.35,-0.52409,1
2232.72,2026-08-15T15:29:20.160,33.6524914,-117.3034114,-88.4959,-37.2343,16.1918,0.265,-0.562,-15.64,-0.450547,1
2232.76,2026-08-15T15:29:20.200,33.6524945,-117.3034176,-89.0697,-36.8896,16.3527,0.307,-0.508,-12.78,-0.371817,1
2232.8,2026-08-15T15:29:20.240,33.6524976,-117.3034236,-89.6251,-36.5449,16.5405,0.345,-0.442,-9.55,-0.281035,1
2232.84,2026-08-15T15:29:20.280,33.6525008,-117.3034300,-90.2175,-36.189,16.7416,0.375,-0.354,-6.28,-0.187054,1
2232.88,2026-08-15T15:29:20.320,33.6525040,-117.3034362,-90.7914,-35.8332,16.9562,0.392,-0.236,-2.79,-0.084167,1
2232.92,2026-08-15T15:29:20.360,33.6525072,-117.3034427,-91.393,-35.4774,17.1306,0.393,-0.085,0.96,0.0292585,1
2232.96,2026-08-15T15:29:20.400,33.6525103,-117.3034490,-91.9761,-35.1327,17.2736,0.383,0.092,4.9,0.150587,1
2233,2026-08-15T15:29:20.440,33.6525133,-117.3034556,-92.587,-34.7991,17.3541,0.367,0.277,8.88,0.274172,1
2233.04,2026-08-15T15:29:20.480,33.6525163,-117.3034623,-93.2072,-34.4655,17.4614,0.348,0.437,12.61,0.391744,1
2233.08,2026-08-15T15:29:20.520,33.6525192,-117.3034691,-93.8366,-34.143,17.6,0.338,0.569,15.82,0.495367,1
2233.12,2026-08-15T15:29:20.560,33.6525219,-117.3034760,-94.4752,-33.8428,17.7833,0.338,0.669,18.37,0.581204,1
2233.16,2026-08-15T15:29:20.600,33.6525248,-117.3034832,-95.1417,-33.5204,17.971,0.336,0.727,20.17,0.644892,1
2233.2,2026-08-15T15:29:20.640,33.6525276,-117.3034903,-95.7988,-33.209,18.1051,0.337,0.751,21.12,0.680305,1
2233.24,2026-08-15T15:29:20.680,33.6525302,-117.3034975,-96.4653,-32.9199,18.2348,0.342,0.75,21.46,0.696207,1
2233.28,2026-08-15T15:29:20.720,33.6525328,-117.3035048,-97.141,-32.6308,18.3599,0.343,0.735,21.4,0.699026,1
2233.32,2026-08-15T15:29:20.760,33.6525353,-117.3035122,-97.8259,-32.3528,18.494,0.342,0.711,21,0.690971,1
2233.36,2026-08-15T15:29:20.800,33.6525379,-117.3035198,-98.5294,-32.0637,18.6729,0.351,0.688,20.4,0.677719,1
2233.4,2026-08-15T15:29:20.840,33.6525404,-117.3035273,-99.2236,-31.7857,18.8204,0.363,0.666,19.62,0.656955,1
2233.44,2026-08-15T15:29:20.880,33.6525428,-117.3035351,-99.9455,-31.5188,18.9903,0.374,0.648,18.74,0.633153,1
2233.48,2026-08-15T15:29:20.920,33.6525450,-117.3035430,-100.677,-31.2742,19.178,0.377,0.634,17.84,0.608705,1
2233.52,2026-08-15T15:29:20.960,33.6525474,-117.3035509,-101.408,-31.0073,19.3434,0.341,0.631,16.94,0.582982,1
2233.56,2026-08-15T15:29:21.000,33.6525496,-117.3035588,-102.139,-30.7627,19.4462,0.272,0.629,16.17,0.559441,1
2233.6,2026-08-15T15:29:21.040,33.6525516,-117.3035669,-102.889,-30.5403,19.4731,0.154,0.625,15.64,0.54185,1
2233.64,2026-08-15T15:29:21.080,33.6525537,-117.3035748,-103.62,-30.3068,19.3524,-0.011,0.605,15.42,0.530917,1
2233.68,2026-08-15T15:29:21.120,33.6525556,-117.3035827,-104.351,-30.0956,19.111,-0.183,0.574,15.57,0.529395,1
2233.72,2026-08-15T15:29:21.160,33.6525574,-117.3035904,-105.064,-29.8954,18.8114,-0.327,0.533,16.14,0.540174,1
2233.76,2026-08-15T15:29:21.200,33.6525592,-117.3035979,-105.758,-29.6952,18.5611,-0.432,0.506,16.95,0.559734,1
2233.8,2026-08-15T15:29:21.240,33.6525610,-117.3036055,-106.462,-29.4951,18.4046,-0.483,0.517,17.82,0.583503,1
2233.84,2026-08-15T15:29:21.280,33.6525626,-117.3036131,-107.165,-29.3172,18.2973,-0.487,0.561,18.4,0.598983,1
2233.88,2026-08-15T15:29:21.320,33.6525641,-117.3036208,-107.878,-29.1504,18.2437,-0.467,0.62,18.55,0.602095,1
2233.92,2026-08-15T15:29:21.360,33.6525654,-117.3036283,-108.572,-29.0058,18.1364,-0.443,0.671,18.21,0.587584,1
2233.96,2026-08-15T15:29:21.400,33.6525667,-117.3036359,-109.276,-28.8613,18.0023,-0.429,0.686,17.56,0.56242,1
2234,2026-08-15T15:29:21.440,33.6525679,-117.3036435,-109.979,-28.7279,17.828,-0.421,0.663,16.92,0.536674,1
2234.04,2026-08-15T15:29:21.480,33.6525690,-117.3036508,-110.655,-28.6055,17.6402,-0.418,0.63,16.57,0.520037,1
2234.08,2026-08-15T15:29:21.520,33.6525701,-117.3036582,-111.34,-28.4832,17.4301,-0.417,0.604,16.73,0.518805,1
2234.12,2026-08-15T15:29:21.560,33.6525711,-117.3036656,-112.025,-28.372,17.2602,-0.414,0.604,17.29,0.530945,1
2234.16,2026-08-15T15:29:21.600,33.6525720,-117.3036728,-112.691,-28.272,17.1797,-0.412,0.636,18.13,0.554144,1
2234.2,2026-08-15T15:29:21.640,33.6525727,-117.3036802,-113.376,-28.1941,17.068,-0.409,0.673,19.1,0.579995,1
2234.24,2026-08-15T15:29:21.680,33.6525733,-117.3036874,-114.042,-28.1274,16.916,-0.407,0.702,20.15,0.60643,1
2234.28,2026-08-15T15:29:21.720,33.6525739,-117.3036945,-114.7,-28.0607,16.764,-0.408,0.724,21.17,0.631403,1
2234.32,2026-08-15T15:29:21.760,33.6525743,-117.3037016,-115.357,-28.0162,16.6075,-0.402,0.733,22.19,0.655648,1
2234.36,2026-08-15T15:29:21.800,33.6525747,-117.3037087,-116.014,-27.9717,16.4868,-0.392,0.736,23.27,0.682562,1
2234.4,2026-08-15T15:29:21.840,33.6525750,-117.3037157,-116.662,-27.9384,16.3617,-0.381,0.747,24.33,0.708236,1
2234.44,2026-08-15T15:29:21.880,33.6525752,-117.3037227,-117.31,-27.9161,16.2499,-0.365,0.776,25.3,0.731442,1
2234.48,2026-08-15T15:29:21.920,33.6525752,-117.3037296,-117.948,-27.9161,16.1784,-0.352,0.806,26.22,0.754703,1
2234.52,2026-08-15T15:29:21.960,33.6525751,-117.3037365,-118.587,-27.9272,16.0174,-0.34,0.841,27.17,0.774268,1
2234.56,2026-08-15T15:29:22.000,33.6525749,-117.3037433,-119.216,-27.9495,15.8744,-0.325,0.869,28.04,0.791924,1
2234.6,2026-08-15T15:29:22.040,33.6525746,-117.3037500,-119.837,-27.9828,15.7403,-0.309,0.887,28.81,0.806797,1
2234.64,2026-08-15T15:29:22.080,33.6525741,-117.3037567,-120.457,-28.0384,15.6598,-0.294,0.89,29.58,0.824125,1
2234.68,2026-08-15T15:29:22.120,33.6525735,-117.3037634,-121.077,-28.1052,15.5704,-0.276,0.893,30.25,0.83798,1
2234.72,2026-08-15T15:29:22.160,33.6525729,-117.3037700,-121.688,-28.1719,15.4899,-0.264,0.892,30.81,0.849082,1
2234.76,2026-08-15T15:29:22.200,33.6525723,-117.3037766,-122.299,-28.2386,15.4318,-0.257,0.892,31.32,0.859899,1
2234.8,2026-08-15T15:29:22.240,33.6525714,-117.3037831,-122.9,-28.3387,15.329,-0.25,0.903,31.85,0.868624,1
2234.84,2026-08-15T15:29:22.280,33.6525704,-117.3037895,-123.493,-28.4499,15.1502,-0.243,0.915,32.32,0.871159,1
2234.88,2026-08-15T15:29:22.320,33.6525693,-117.3037958,-124.076,-28.5722,15.0518,-0.234,0.926,32.75,0.877019,1
2234.92,2026-08-15T15:29:22.360,33.6525681,-117.3038021,-124.659,-28.7056,14.9758,-0.218,0.937,33.09,0.88165,1
2234.96,2026-08-15T15:29:22.400,33.6525667,-117.3038084,-125.242,-28.8613,14.9714,-0.201,0.946,33.34,0.888046,1
2235,2026-08-15T15:29:22.440,33.6525653,-117.3038147,-125.825,-29.017,14.9624,-0.19,0.952,33.49,0.891509,1
2235.04,2026-08-15T15:29:22.480,33.6525638,-117.3038209,-126.399,-29.1838,14.9714,-0.182,0.959,33.61,0.895238,1
2235.08,2026-08-15T15:29:22.520,33.6525620,-117.3038269,-126.954,-29.3839,14.8596,-0.181,0.963,33.78,0.893049,1
2235.12,2026-08-15T15:29:22.560,33.6525602,-117.3038329,-127.51,-29.5841,14.7344,-0.186,0.964,34.04,0.892342,1
2235.16,2026-08-15T15:29:22.600,33.6525583,-117.3038388,-128.056,-29.7953,14.6048,-0.188,0.966,34.38,0.893326,1
2235.2,2026-08-15T15:29:22.640,33.6525564,-117.3038445,-128.584,-30.0066,14.5377,-0.185,0.967,34.77,0.899311,1
2235.24,2026-08-15T15:29:22.680,33.6525543,-117.3038503,-129.12,-30.2401,14.5243,-0.18,0.976,35.07,0.906234,1
2235.28,2026-08-15T15:29:22.720,33.6525521,-117.3038560,-129.648,-30.4847,14.5109,-0.172,0.986,35.24,0.909786,1
2235.32,2026-08-15T15:29:22.760,33.6525498,-117.3038615,-130.157,-30.7405,14.426,-0.162,0.998,35.25,0.904717,1
2235.36,2026-08-15T15:29:22.800,33.6525474,-117.3038669,-130.657,-31.0073,14.2919,-0.158,1.01,35.1,0.892492,1
2235.4,2026-08-15T15:29:22.840,33.6525449,-117.3038722,-131.147,-31.2853,14.2382,-0.155,1.019,34.83,0.882303,1
2235.44,2026-08-15T15:29:22.880,33.6525422,-117.3038774,-131.629,-31.5856,14.1578,-0.152,1.012,34.52,0.869508,1
2235.48,2026-08-15T15:29:22.920,33.6525396,-117.3038826,-132.11,-31.8747,14.0952,-0.149,0.991,34.18,0.857138,1
2235.52,2026-08-15T15:29:22.960,33.6525368,-117.3038876,-132.573,-32.186,14.0371,-0.149,0.96,33.85,0.845363,1
