t_s,time_local,lat_deg,lon_deg,east_m,north_m,speed_mps,a_long_g,a_lat_g,yaw_rate_dps,a_lat_kin_g,in_gates
1010.28,2026-08-15T15:08:57.720,33.6524197,-117.3025837,-11.8841,-45.2069,15.9102,-0.176,-0.429,-14.58,-0.412706,1
1010.32,2026-08-15T15:08:57.760,33.6524176,-117.3025900,-12.4672,-45.4405,15.8923,-0.182,-0.429,-16.1,-0.455219,1
1010.36,2026-08-15T15:08:57.800,33.6524153,-117.3025963,-13.0503,-45.6962,15.861,-0.19,-0.425,-17.04,-0.480848,1
1010.4,2026-08-15T15:08:57.840,33.6524132,-117.3026026,-13.6335,-45.9297,15.7805,-0.2,-0.444,-17.83,-0.500588,1
1010.44,2026-08-15T15:08:57.880,33.6524113,-117.3026089,-14.2166,-46.141,15.7045,-0.21,-0.481,-18.8,-0.52528,1
1010.48,2026-08-15T15:08:57.920,33.6524093,-117.3026153,-14.809,-46.3634,15.6464,-0.218,-0.525,-20,-0.55674,1
1010.52,2026-08-15T15:08:57.960,33.6524075,-117.3026216,-15.3921,-46.5635,15.6017,-0.221,-0.568,-21.44,-0.595121,1
1010.56,2026-08-15T15:08:58.000,33.6524057,-117.3026280,-15.9845,-46.7637,15.5525,-0.228,-0.609,-22.98,-0.635857,1
1010.6,2026-08-15T15:08:58.040,33.6524041,-117.3026344,-16.5769,-46.9416,15.4899,-0.234,-0.656,-24.46,-0.674085,1
1010.64,2026-08-15T15:08:58.080,33.6524026,-117.3026407,-17.16,-47.1084,15.4005,-0.246,-0.7,-25.82,-0.707457,1
1010.68,2026-08-15T15:08:58.120,33.6524012,-117.3026471,-17.7524,-47.264,15.3022,-0.258,-0.744,-27.1,-0.737787,1
1010.72,2026-08-15T15:08:58.160,33.6524000,-117.3026534,-18.3355,-47.3975,15.1904,-0.267,-0.791,-28.29,-0.764559,1
1010.76,2026-08-15T15:08:58.200,33.6523988,-117.3026598,-18.9279,-47.5309,15.1368,-0.267,-0.825,-29.31,-0.789328,1
1010.8,2026-08-15T15:08:58.240,33.6523978,-117.3026662,-19.5203,-47.6421,15.0921,-0.262,-0.841,-30.11,-0.808478,1
1010.84,2026-08-15T15:08:58.280,33.6523969,-117.3026725,-20.1034,-47.7422,15.0116,-0.253,-0.85,-30.63,-0.818055,1
1010.88,2026-08-15T15:08:58.320,33.6523960,-117.3026789,-20.6958,-47.8423,14.9893,-0.243,-0.85,-30.86,-0.82297,1
1010.92,2026-08-15T15:08:58.360,33.6523953,-117.3026853,-21.2882,-47.9201,14.9088,-0.235,-0.844,-30.87,-0.818818,1
1010.96,2026-08-15T15:08:58.400,33.6523947,-117.3026916,-21.8713,-47.9868,14.8417,-0.233,-0.845,-30.81,-0.813551,1
1011,2026-08-15T15:08:58.440,33.6523942,-117.3026980,-22.4637,-48.0424,14.8238,-0.236,-0.845,-30.79,-0.812043,1
1011.04,2026-08-15T15:08:58.480,33.6523939,-117.3027043,-23.0468,-48.0758,14.7389,-0.238,-0.846,-30.87,-0.809488,1
1011.08,2026-08-15T15:08:58.520,33.6523936,-117.3027106,-23.6299,-48.1091,14.645,-0.235,-0.852,-31.03,-0.808501,1
1011.12,2026-08-15T15:08:58.560,33.6523935,-117.3027169,-24.2131,-48.1202,14.5959,-0.223,-0.857,-31.16,-0.809162,1
1011.16,2026-08-15T15:08:58.600,33.6523934,-117.3027231,-24.7869,-48.1314,14.5735,-0.193,-0.86,-31.14,-0.807404,1
1011.2,2026-08-15T15:08:58.640,33.6523935,-117.3027294,-25.3701,-48.1202,14.5646,-0.156,-0.863,-30.9,-0.80069,1
1011.24,2026-08-15T15:08:58.680,33.6523937,-117.3027356,-25.9439,-48.098,14.5646,-0.113,-0.861,-30.42,-0.788252,1
1011.28,2026-08-15T15:08:58.720,33.6523940,-117.3027419,-26.5271,-48.0647,14.6003,-0.073,-0.863,-29.73,-0.772264,1
1011.32,2026-08-15T15:08:58.760,33.6523945,-117.3027483,-27.1194,-48.0091,14.6227,-0.039,-0.857,-28.99,-0.754195,1
1011.36,2026-08-15T15:08:58.800,33.6523951,-117.3027545,-27.6933,-47.9423,14.6406,-0.016,-0.846,-28.3,-0.737144,1
1011.4,2026-08-15T15:08:58.840,33.6523957,-117.3027608,-28.2764,-47.8756,14.6719,0.004,-0.832,-27.75,-0.724363,1
1011.44,2026-08-15T15:08:58.880,33.6523966,-117.3027672,-28.8688,-47.7755,14.721,0.021,-0.814,-27.33,-0.715791,1
1011.48,2026-08-15T15:08:58.920,33.6523974,-117.3027734,-29.4427,-47.6866,14.7702,0.035,-0.797,-27.04,-0.710561,1
1011.52,2026-08-15T15:08:58.960,33.6523984,-117.3027797,-30.0258,-47.5754,14.8104,0.051,-0.782,-26.79,-0.705909,1
1011.56,2026-08-15T15:08:59.000,33.6523996,-117.3027861,-30.6182,-47.442,14.8909,0.067,-0.765,-26.57,-0.703916,1
1011.6,2026-08-15T15:08:59.040,33.6524006,-117.3027923,-31.1921,-47.3308,14.9445,0.082,-0.754,-26.34,-0.700337,1
1011.64,2026-08-15T15:08:59.080,33.6524019,-117.3027986,-31.7752,-47.1862,15.0518,0.099,-0.749,-26.11,-0.699205,1
1011.68,2026-08-15T15:08:59.120,33.6524033,-117.3028050,-32.3676,-47.0305,15.1323,0.117,-0.741,-25.9,-0.69729,1
1011.72,2026-08-15T15:08:59.160,33.6524048,-117.3028113,-32.9507,-46.8637,15.1949,0.137,-0.737,-25.74,-0.695848,1
1011.76,2026-08-15T15:08:59.200,33.6524064,-117.3028177,-33.5431,-46.6858,15.3245,0.156,-0.736,-25.64,-0.699059,1
1011.8,2026-08-15T15:08:59.240,33.6524082,-117.3028241,-34.1355,-46.4857,15.4408,0.177,-0.735,-25.61,-0.703537,1
1011.84,2026-08-15T15:08:59.280,33.6524100,-117.3028305,-34.7279,-46.2855,15.557,0.204,-0.73,-25.61,-0.708832,1
1011.88,2026-08-15T15:08:59.320,33.6524119,-117.3028369,-35.3202,-46.0743,15.6956,0.234,-0.722,-25.58,-0.714309,1
1011.92,2026-08-15T15:08:59.360,33.6524139,-117.3028433,-35.9126,-45.8519,15.852,0.265,-0.713,-25.44,-0.717481,1
1011.96,2026-08-15T15:08:59.400,33.6524161,-117.3028498,-36.5143,-45.6072,16.004,0.295,-0.709,-25.11,-0.714965,1
1012,2026-08-15T15:08:59.440,33.6524182,-117.3028563,-37.1159,-45.3737,16.1739,0.318,-0.706,-24.45,-0.703562,1
1012.04,2026-08-15T15:08:59.480,33.6524206,-117.3028628,-37.7175,-45.1069,16.2991,0.335,-0.701,-23.43,-0.679428,1
1012.08,2026-08-15T15:08:59.520,33.6524230,-117.3028694,-38.3284,-44.84,16.4511,0.348,-0.688,-21.98,-0.643325,1
1012.12,2026-08-15T15:08:59.560,33.6524256,-117.3028758,-38.9208,-44.5509,16.6075,0.358,-0.655,-19.82,-0.585622,1
1012.16,2026-08-15T15:08:59.600,33.6524282,-117.3028824,-39.5317,-44.2618,16.764,0.357,-0.605,-16.97,-0.506137,1
1012.2,2026-08-15T15:08:59.640,33.6524309,-117.3028891,-40.1519,-43.9616,16.9696,0.333,-0.538,-13.46,-0.406374,1
1012.24,2026-08-15T15:08:59.680,33.6524335,-117.3028958,-40.772,-43.6725,17.1395,0.269,-0.454,-9.27,-0.282674,1
1012.28,2026-08-15T15:08:59.720,33.6524362,-117.3029024,-41.3829,-43.3722,17.0859,0.157,-0.33,-4.29,-0.130408,1
1012.32,2026-08-15T15:08:59.760,33.6524388,-117.3029089,-41.9846,-43.0831,16.8936,0.031,-0.17,0.79,0.0237443,1
1012.36,2026-08-15T15:08:59.800,33.6524414,-117.3029154,-42.5862,-42.794,16.7506,-0.088,0.031,5.85,0.174339,1
1012.4,2026-08-15T15:08:59.840,33.6524438,-117.3029219,-43.1878,-42.5271,16.6254,-0.169,0.259,10.87,0.321522,1
1012.44,2026-08-15T15:08:59.880,33.6524461,-117.3029285,-43.7987,-42.2714,16.5941,-0.204,0.478,15.4,0.454657,1
1012.48,2026-08-15T15:08:59.920,33.6524483,-117.3029352,-44.4189,-42.0268,16.6075,-0.197,0.665,19.13,0.565234,1
1012.52,2026-08-15T15:08:59.960,33.6524504,-117.3029419,-45.039,-41.7933,16.6254,-0.169,0.811,22.19,0.656354,1
1012.56,2026-08-15T15:09:00.000,33.6524523,-117.3029487,-45.6684,-41.582,16.6299,-0.142,0.897,24.42,0.722509,1
1012.6,2026-08-15T15:09:00.040,33.6524542,-117.3029556,-46.3071,-41.3707,16.5807,-0.128,0.922,25.81,0.761377,1
1012.64,2026-08-15T15:09:00.080,33.6524559,-117.3029623,-46.9273,-41.1817,16.5271,-0.115,0.887,26.7,0.785083,1
1012.68,2026-08-15T15:09:00.120,33.6524575,-117.3029692,-47.5659,-41.0038,16.4734,-0.098,0.821,27.3,0.80012,1
1012.72,2026-08-15T15:09:00.160,33.6524592,-117.3029759,-48.1861,-40.8147,16.4779,-0.07,0.768,27.73,0.812943,1
1012.76,2026-08-15T15:09:00.200,33.6524608,-117.3029828,-48.8247,-40.6368,16.5226,-0.024,0.757,28.04,0.824261,1
1012.8,2026-08-15T15:09:00.240,33.6524623,-117.3029898,-49.4726,-40.47,16.5852,0.026,0.79,28.13,0.830039,1
1012.84,2026-08-15T15:09:00.280,33.6524635,-117.3029968,-50.1206,-40.3366,16.6969,0.071,0.861,27.88,0.828206,1
1012.88,2026-08-15T15:09:00.320,33.6524644,-117.3030040,-50.787,-40.2365,16.8042,0.096,0.917,27.38,0.818579,1
1012.92,2026-08-15T15:09:00.360,33.6524654,-117.3030111,-51.4442,-40.1253,16.84,0.104,0.933,26.79,0.802644,1
1012.96,2026-08-15T15:09:00.400,33.6524663,-117.3030183,-52.1106,-40.0253,16.8534,0.099,0.906,26.32,0.789191,1
1013,2026-08-15T15:09:00.440,33.6524671,-117.3030254,-52.7678,-39.9363,16.8176,0.09,0.865,26.08,0.780335,1
1013.04,2026-08-15T15:09:00.480,33.6524678,-117.3030326,-53.4342,-39.8585,16.8489,0.09,0.83,26.1,0.782387,1
1013.08,2026-08-15T15:09:00.520,33.6524684,-117.3030399,-54.1099,-39.7917,16.9339,0.099,0.822,26.27,0.791452,1
1013.12,2026-08-15T15:09:00.560,33.6524690,-117.3030472,-54.7856,-39.725,17.0233,0.109,0.834,26.47,0.801688,1
1013.16,2026-08-15T15:09:00.600,33.6524692,-117.3030547,-55.4798,-39.7028,17.1082,0.116,0.855,26.61,0.80995,1
1013.2,2026-08-15T15:09:00.640,33.6524694,-117.3030621,-56.1647,-39.6806,17.1753,0.118,0.864,26.74,0.817097,1
1013.24,2026-08-15T15:09:00.680,33.6524697,-117.3030696,-56.8589,-39.6472,17.1976,0.108,0.867,26.91,0.823362,1
1013.28,2026-08-15T15:09:00.720,33.6524697,-117.3030770,-57.5439,-39.6472,17.2334,0.096,0.86,27.19,0.833659,1
1013.32,2026-08-15T15:09:00.760,33.6524697,-117.3030844,-58.2288,-39.6472,17.2513,0.087,0.855,27.52,0.844652,1
1013.36,2026-08-15T15:09:00.800,33.6524696,-117.3030918,-58.9138,-39.6583,17.2915,0.079,0.86,27.88,0.857697,1
1013.4,2026-08-15T15:09:00.840,33.6524692,-117.3030992,-59.5987,-39.7028,17.3586,0.073,0.88,28.14,0.869053,1
1013.44,2026-08-15T15:09:00.880,33.6524688,-117.3031067,-60.2929,-39.7473,17.3764,0.059,0.9,28.26,0.873658,1
1013.48,2026-08-15T15:09:00.920,33.6524682,-117.3031143,-60.9963,-39.814,17.4122,0.031,0.919,28.22,0.874217,1
1013.52,2026-08-15T15:09:00.960,33.6524675,-117.3031217,-61.6813,-39.8918,17.3854,-0.011,0.932,28.07,0.868231,1
1013.56,2026-08-15T15:09:01.000,33.6524666,-117.3031291,-62.3662,-39.9919,17.287,-0.061,0.93,27.87,0.857168,1
1013.6,2026-08-15T15:09:01.040,33.6524657,-117.3031363,-63.0327,-40.092,17.211,-0.114,0.919,27.6,0.845132,1
1013.64,2026-08-15T15:09:01.080,33.6524646,-117.3031437,-63.7176,-40.2143,17.1485,-0.16,0.902,26.98,0.823143,1
1013.68,2026-08-15T15:09:01.120,33.6524635,-117.3031509,-64.384,-40.3366,17.068,-0.194,0.87,25.76,0.782234,1
1013.72,2026-08-15T15:09:01.160,33.6524623,-117.3031580,-65.0412,-40.47,17.0054,-0.217,0.811,23.58,0.71341,1
1013.76,2026-08-15T15:09:01.200,33.6524610,-117.3031651,-65.6984,-40.6146,16.9205,-0.226,0.712,19.69,0.592743,1
1013.8,2026-08-15T15:09:01.240,33.6524597,-117.3031722,-66.3556,-40.7591,16.8445,-0.217,0.579,14.25,0.427052,1
1013.84,2026-08-15T15:09:01.280,33.6524585,-117.3031792,-67.0035,-40.8926,16.7953,-0.197,0.416,7.43,0.222016,1
1013.88,2026-08-15T15:09:01.320,33.6524573,-117.3031863,-67.6607,-41.026,16.7819,-0.179,0.231,-0.32,-0.0095543,1
1013.92,2026-08-15T15:09:01.360,33.6524562,-117.3031934,-68.3178,-41.1483,16.7864,-0.172,0.015,-8.65,-0.258334,1
1013.96,2026-08-15T15:09:01.400,33.6524550,-117.3032005,-68.975,-41.2818,16.764,-0.18,-0.208,-16.09,-0.47989,1
1014,2026-08-15T15:09:01.440,33.6524540,-117.3032076,-69.6322,-41.393,16.6925,-0.201,-0.428,-22.29,-0.661971,1
1014.04,2026-08-15T15:09:01.480,33.6524533,-117.3032146,-70.2801,-41.4708,16.545,-0.222,-0.623,-26.94,-0.792997,1
1014.08,2026-08-15T15:09:01.520,33.6524525,-117.3032217,-70.9373,-41.5597,16.5002,-0.236,-0.797,-30.12,-0.884207,1
1014.12,2026-08-15T15:09:01.560,33.6524522,-117.3032287,-71.5852,-41.5931,16.4198,-0.24,-0.92,-31.86,-0.930725,1
1014.16,2026-08-15T15:09:01.600,33.6524518,-117.3032357,-72.2331,-41.6376,16.3438,-0.235,-0.996,-32.85,-0.955204,1
1014.2,2026-08-15T15:09:01.640,33.6524516,-117.3032427,-72.881,-41.6598,16.3348,-0.226,-1.028,-33.42,-0.971247,1
1014.24,2026-08-15T15:09:01.680,33.6524513,-117.3032498,-73.5382,-41.6932,16.3259,-0.21,-1.007,-33.79,-0.981462,1
1014.28,2026-08-15T15:09:01.720,33.6524513,-117.3032568,-74.1861,-41.6932,16.2365,-0.19,-0.957,-33.96,-0.980998,1
1014.32,2026-08-15T15:09:01.760,33.6524515,-117.3032637,-74.8248,-41.6709,16.1828,-0.169,-0.913,-33.93,-0.976893,1
1014.36,2026-08-15T15:09:01.800,33.6524517,-117.3032707,-75.4727,-41.6487,16.1337,-0.156,-0.901,-33.66,-0.966175,1
1014.4,2026-08-15T15:09:01.840,33.6524519,-117.3032776,-76.1114,-41.6265,16.0979,-0.153,-0.922,-33.25,-0.952291,1
1014.44,2026-08-15T15:09:01.880,33.6524525,-117.3032845,-76.75,-41.5597,16.0353,-0.168,-0.966,-32.84,-0.936891,1
1014.48,2026-08-15T15:09:01.920,33.6524533,-117.3032913,-77.3794,-41.4708,15.9593,-0.197,-0.994,-32.66,-0.92734,1
1014.52,2026-08-15T15:09:01.960,33.6524541,-117.3032981,-78.0088,-41.3818,15.852,-0.228,-0.979,-32.8,-0.925054,1
1014.56,2026-08-15T15:09:02.000,33.6524550,-117.3033047,-78.6197,-41.2818,15.7537,-0.256,-0.943,-33.19,-0.930246,1
1014.6,2026-08-15T15:09:02.040,33.6524559,-117.3033114,-79.2399,-41.1817,15.6956,-0.275,-0.892,-33.63,-0.939101,1
1014.64,2026-08-15T15:09:02.080,33.6524569,-117.3033180,-79.8508,-41.0705,15.6062,-0.288,-0.866,-34,-0.944025,1
1014.68,2026-08-15T15:09:02.120,33.6524580,-117.3033245,-80.4524,-40.9482,15.481,-0.299,-0.875,-34.2,-0.941962,1
1014.72,2026-08-15T15:09:02.160,33.6524594,-117.3033309,-81.0448,-40.7925,15.3692,-0.312,-0.91,-34.29,-0.937623,1
1014.76,2026-08-15T15:09:02.200,33.6524608,-117.3033372,-81.6279,-40.6368,15.2485,-0.326,-0.937,-34.45,-0.9346,1
1014.8,2026-08-15T15:09:02.240,33.6524624,-117.3033434,-82.2018,-40.4589,15.1412,-0.332,-0.945,-34.82,-0.937991,1
1014.84,2026-08-15T15:09:02.280,33.6524640,-117.3033496,-82.7757,-40.281,15.0474,-0.325,-0.933,-35.33,-0.945829,1
1014.88,2026-08-15T15:09:02.320,33.6524657,-117.3033557,-83.3403,-40.092,14.958,-0.305,-0.908,-35.86,-0.954313,1
1014.92,2026-08-15T15:09:02.360,33.6524675,-117.3033617,-83.8957,-39.8918,14.873,-0.278,-0.89,-36.27,-0.959743,1
1014.96,2026-08-15T15:09:02.400,33.6524694,-117.3033676,-84.4418,-39.6806,14.8462,-0.25,-0.888,-36.49,-0.963823,1
1015,2026-08-15T15:09:02.440,33.6524714,-117.3033735,-84.9879,-39.4582,14.7836,-0.231,-0.907,-36.5,-0.960023,1
1015.04,2026-08-15T15:09:02.480,33.6524735,-117.3033792,-85.5155,-39.2247,14.6674,-0.22,-0.934,-36.41,-0.950127,1
1015.08,2026-08-15T15:09:02.520,33.6524758,-117.3033849,-86.043,-38.9689,14.578,-0.208,-0.952,-36.26,-0.940445,1
1015.12,2026-08-15T15:09:02.560,33.6524781,-117.3033904,-86.5521,-38.7132,14.5064,-0.186,-0.96,-36.04,-0.930153,1
1015.16,2026-08-15T15:09:02.600,33.6524805,-117.3033959,-87.0612,-38.4463,14.4528,-0.147,-0.952,-35.63,-0.91617,1
1015.2,2026-08-15T15:09:02.640,33.6524831,-117.3034013,-87.561,-38.1572,14.4483,-0.09,-0.933,-34.72,-0.892495,1
1015.24,2026-08-15T15:09:02.680,33.6524858,-117.3034066,-88.0516,-37.857,14.4796,-0.02,-0.923,-33.12,-0.85321,1
1015.28,2026-08-15T15:09:02.720,33.6524886,-117.3034119,-88.5422,-37.5456,14.5646,0.043,-0.922,-30.57,-0.792139,1
1015.32,2026-08-15T15:09:02.760,33.6524914,-117.3034173,-89.042,-37.2343,14.6629,0.095,-0.926,-26.72,-0.697052,1
1015.36,2026-08-15T15:09:02.800,33.6524945,-117.3034224,-89.514,-36.8896,14.7523,0.134,-0.908,-20.67,-0.542512,1
1015.4,2026-08-15T15:09:02.840,33.6524978,-117.3034276,-89.9953,-36.5226,14.8328,0.152,-0.829,-12.9,-0.340425,1
1015.44,2026-08-15T15:09:02.880,33.6525010,-117.3034328,-90.4767,-36.1668,14.8998,0.159,-0.672,-3.67,-0.0972873,1
1015.48,2026-08-15T15:09:02.920,33.6525041,-117.3034380,-90.958,-35.8221,14.9445,0.167,-0.41,6.66,0.177078,1
1015.52,2026-08-15T15:09:02.960,33.6525071,-117.3034434,-91.4578,-35.4885,14.9893,0.176,-0.068,16.65,0.44402,1
1015.56,2026-08-15T15:09:03.000,33.6525101,-117.3034490,-91.9761,-35.1549,15.1859,0.183,0.282,24.53,0.662747,1
1015.6,2026-08-15T15:09:03.040,33.6525129,-117.3034547,-92.5037,-34.8436,15.2843,0.193,0.6,30.1,0.818503,1
1015.64,2026-08-15T15:09:03.080,33.6525156,-117.3034604,-93.0313,-34.5433,15.329,0.197,0.861,33.28,0.907623,1
1015.68,2026-08-15T15:09:03.120,33.6525182,-117.3034664,-93.5867,-34.2542,15.405,0.197,1.022,34.19,0.937064,1
1015.72,2026-08-15T15:09:03.160,33.6525206,-117.3034723,-94.1328,-33.9874,15.4855,0.201,1.088,33.71,0.928734,1
1015.76,2026-08-15T15:09:03.200,33.6525230,-117.3034784,-94.6974,-33.7205,15.5302,0.213,1.079,32.61,0.901022,1
1015.8,2026-08-15T15:09:03.240,33.6525253,-117.3034846,-95.2713,-33.4648,15.6151,0.242,1.003,31.01,0.8615,1
1015.84,2026-08-15T15:09:03.280,33.6525277,-117.3034908,-95.8451,-33.1979,15.785,0.286,0.898,29.08,0.81667,1
1015.88,2026-08-15T15:09:03.320,33.6525298,-117.3034972,-96.4375,-32.9644,15.9906,0.333,0.8,26.65,0.758178,1
1015.92,2026-08-15T15:09:03.360,33.6525322,-117.3035038,-97.0484,-32.6975,16.1963,0.368,0.738,23.92,0.689262,1
1015.96,2026-08-15T15:09:03.400,33.6525343,-117.3035104,-97.6593,-32.464,16.384,0.383,0.706,21.06,0.613885,1
1016,2026-08-15T15:09:03.440,33.6525363,-117.3035172,-98.2887,-32.2416,16.5226,0.371,0.69,18.33,0.538827,1
1016.04,2026-08-15T15:09:03.480,33.6525383,-117.3035240,-98.9181,-32.0192,16.6075,0.342,0.653,15.8,0.466843,1
1016.08,2026-08-15T15:09:03.520,33.6525401,-117.3035308,-99.5475,-31.8191,16.6701,0.319,0.593,13.72,0.406913,1
1016.12,2026-08-15T15:09:03.560,33.6525421,-117.3035377,-100.186,-31.5967,16.7953,0.31,0.503,11.89,0.355286,1
1016.16,2026-08-15T15:09:03.600,33.6525441,-117.3035447,-100.834,-31.3743,16.992,0.326,0.401,10.12,0.305938,1
1016.2,2026-08-15T15:09:03.640,33.6525461,-117.3035518,-101.491,-31.1519,17.1976,0.36,0.304,8.43,0.257932,1
1016.24,2026-08-15T15:09:03.680,33.6525480,-117.3035590,-102.158,-30.9406,17.4301,0.399,0.224,6.89,0.213662,1
1016.28,2026-08-15T15:09:03.720,33.6525501,-117.3035663,-102.833,-30.7071,17.6491,0.432,0.16,5.55,0.174271,1
1016.32,2026-08-15T15:09:03.760,33.6525521,-117.3035736,-103.509,-30.4847,17.8369,0.45,0.121,4.6,0.145977,1
1016.36,2026-08-15T15:09:03.800,33.6525541,-117.3035811,-104.203,-30.2623,18.0291,0.448,0.108,4.19,0.134399,1
1016.4,2026-08-15T15:09:03.840,33.6525562,-117.3035887,-104.907,-30.0288,18.1901,0.433,0.114,4.3,0.139159,1
1016.44,2026-08-15T15:09:03.880,33.6525582,-117.3035962,-105.601,-29.8064,18.3197,0.407,0.144,4.98,0.162314,1
1016.48,2026-08-15T15:09:03.920,33.6525601,-117.3036038,-106.304,-29.5952,18.4628,0.363,0.185,6.09,0.200042,1
1016.52,2026-08-15T15:09:03.960,33.6525620,-117.3036115,-107.017,-29.3839,18.5656,0.3,0.233,7.55,0.249381,1
1016.56,2026-08-15T15:09:04.000,33.6525640,-117.3036193,-107.739,-29.1615,18.6371,0.202,0.293,9.09,0.301405,1
1016.6,2026-08-15T15:09:04.040,33.6525658,-117.3036270,-108.452,-28.9614,18.646,0.06,0.35,10.6,0.351642,1
1016.64,2026-08-15T15:09:04.080,33.6525675,-117.3036347,-109.164,-28.7723,18.5253,-0.114,0.397,11.98,0.394849,1
1016.68,2026-08-15T15:09:04.120,33.6525692,-117.3036423,-109.868,-28.5833,18.2258,-0.301,0.427,13.34,0.432565,1
1016.72,2026-08-15T15:09:04.160,33.6525708,-117.3036495,-110.534,-28.4054,17.8905,-0.47,0.429,14.74,0.469169,1
1016.76,2026-08-15T15:09:04.200,33.6525723,-117.3036568,-111.21,-28.2386,17.5955,-0.593,0.425,16.29,0.509954,1
1016.8,2026-08-15T15:09:04.240,33.6525738,-117.3036641,-111.886,-28.0718,17.3452,-0.666,0.447,17.66,0.544976,1
1016.84,2026-08-15T15:09:04.280,33.6525752,-117.3036711,-112.534,-27.9161,17.1619,-0.7,0.5,18.62,0.568529,1
1016.88,2026-08-15T15:09:04.320,33.6525764,-117.3036781,-113.182,-27.7827,16.9428,-0.714,0.569,19.02,0.57333,1
1016.92,2026-08-15T15:09:04.360,33.6525774,-117.3036851,-113.83,-27.6715,16.6478,-0.724,0.626,18.97,0.561865,1
1016.96,2026-08-15T15:09:04.400,33.6525784,-117.3036921,-114.477,-27.5603,16.3706,-0.725,0.642,18.58,0.541151,1
1017,2026-08-15T15:09:04.440,33.6525793,-117.3036988,-115.098,-27.4602,16.0443,-0.712,0.628,18.01,0.514093,1
1017.04,2026-08-15T15:09:04.480,33.6525802,-117.3037053,-115.699,-27.3602,15.8163,-0.695,0.605,17.31,0.48709,1
1017.08,2026-08-15T15:09:04.520,33.6525810,-117.3037119,-116.31,-27.2712,15.624,-0.673,0.585,16.48,0.458099,1
1017.12,2026-08-15T15:09:04.560,33.6525817,-117.3037184,-116.912,-27.1934,15.4229,-0.657,0.576,15.53,0.426133,1
1017.16,2026-08-15T15:09:04.600,33.6525824,-117.3037249,-117.513,-27.1155,15.1636,-0.659,0.567,14.75,0.397926,1
1017.2,2026-08-15T15:09:04.640,33.6525829,-117.3037311,-118.087,-27.0599,14.9222,-0.669,0.56,14.46,0.383892,1
1017.24,2026-08-15T15:09:04.680,33.6525835,-117.3037374,-118.67,-26.9932,14.6316,-0.668,0.56,14.87,0.38709,1
1017.28,2026-08-15T15:09:04.720,33.6525839,-117.3037435,-119.235,-26.9487,14.3768,-0.646,0.575,16.03,0.410019,1
1017.32,2026-08-15T15:09:04.760,33.6525842,-117.3037495,-119.79,-26.9154,14.2069,-0.599,0.61,17.9,0.452441,1
1017.36,2026-08-15T15:09:04.800,33.6525843,-117.3037556,-120.355,-26.9043,14.0996,-0.531,0.657,20.01,0.501954,1
1017.4,2026-08-15T15:09:04.840,33.6525844,-117.3037616,-120.91,-26.8931,14.0058,-0.46,0.697,22.15,0.551936,1
1017.44,2026-08-15T15:09:04.880,33.6525844,-117.3037675,-121.456,-26.8931,13.9074,-0.395,0.718,24.24,0.599774,1
1017.48,2026-08-15T15:09:04.920,33.6525843,-117.3037734,-122.003,-26.9043,13.7867,-0.338,0.726,26.15,0.641418,1
1017.52,2026-08-15T15:09:04.960,33.6525841,-117.3037793,-122.549,-26.9265,13.7197,-0.292,0.733,27.87,0.680281,1
1017.56,2026-08-15T15:09:05.000,33.6525838,-117.3037852,-123.095,-26.9599,13.666,-0.258,0.749,29.35,0.713606,1
1017.6,2026-08-15T15:09:05.040,33.6525835,-117.3037910,-123.632,-26.9932,13.6213,-0.231,0.783,30.64,0.742533,1
1017.64,2026-08-15T15:09:05.080,33.6525829,-117.3037968,-124.168,-27.0599,13.5543,-0.213,0.831,31.64,0.762993,1
1017.68,2026-08-15T15:09:05.120,33.6525822,-117.3038025,-124.696,-27.1378,13.5006,-0.203,0.87,32.42,0.778708,1
1017.72,2026-08-15T15:09:05.160,33.6525814,-117.3038082,-125.224,-27.2267,13.4514,-0.197,0.887,32.99,0.789513,1
1017.76,2026-08-15T15:09:05.200,33.6525806,-117.3038139,-125.751,-27.3157,13.3933,-0.191,0.889,33.55,0.799446,1
1017.8,2026-08-15T15:09:05.240,33.6525796,-117.3038195,-126.27,-27.4269,13.3129,-0.176,0.885,34.05,0.806485,1
1017.84,2026-08-15T15:09:05.280,33.6525786,-117.3038250,-126.779,-27.5381,13.2458,-0.15,0.888,34.5,0.813028,1
1017.88,2026-08-15T15:09:05.320,33.6525775,-117.3038305,-127.288,-27.6604,13.2011,-0.116,0.906,34.88,0.819209,1
1017.92,2026-08-15T15:09:05.360,33.6525761,-117.3038360,-127.797,-27.8161,13.2324,-0.066,0.927,35.06,0.825388,1
1017.96,2026-08-15T15:09:05.400,33.6525747,-117.3038413,-128.287,-27.9717,13.2994,-0.008,0.939,34.96,0.827205,1
1018,2026-08-15T15:09:05.440,33.6525730,-117.3038470,-128.815,-28.1608,13.4246,0.043,0.938,34.58,0.825914,1
1018.04,2026-08-15T15:09:05.480,33.6525713,-117.3038523,-129.306,-28.3498,13.5006,0.086,0.931,33.93,0.814977,1
1018.08,2026-08-15T15:09:05.520,33.6525695,-117.3038578,-129.815,-28.5499,13.5543,0.112,0.921,33.2,0.800612,1
1018.12,2026-08-15T15:09:05.560,33.6525676,-117.3038632,-130.314,-28.7612,13.59,0.11,0.913,32.52,0.786283,1
1018.16,2026-08-15T15:09:05.600,33.6525656,-117.3038685,-130.805,-28.9836,13.5855,0.083,0.909,32.04,0.774422,1
