run,pasm_mode,t_s,a_lat_kin_g,roll_angle_deg
5,Normal,2239.37,0.890631,4.01719
5,Normal,2239.41,0.888651,2.75843
5,Normal,2239.45,0.88889,1.75545
5,Normal,2239.49,0.88521,1.78207
5,Normal,2239.53,0.876519,3.04276
5,Normal,2239.57,0.866496,4.88959
5,Normal,2239.61,0.85364,6.77535
5,Normal,2239.65,0.846451,7.49812
5,Normal,2239.69,0.836303,7.51279
5,Normal,2240.61,-0.731439,-6.5997
5,Normal,2240.65,-0.740986,-7.02409
5,Normal,2240.69,-0.74984,-6.05285
5,Normal,2240.73,-0.758095,-3.77959
5,Normal,2240.77,-0.763887,-1.8702
5,Normal,2240.81,-0.765003,-1.86297
5,Normal,2240.85,-0.759317,-4.04924
5,Normal,2240.97,-0.720407,-8.52963
5,Normal,2241.01,-0.712813,-5.94627
5,Normal,2241.05,-0.709078,-3.21349
5,Normal,2241.09,-0.710358,-2.13555
5,Normal,2241.13,-0.708397,-2.64869
5,Normal,2245.33,0.917639,3.28652
5,Normal,2245.37,0.912637,3.52497
5,Normal,2245.41,0.906455,3.60181
5,Normal,2246.65,-0.660304,-3.26313
5,Normal,2246.69,-0.669941,-3.83016
5,Normal,2246.73,-0.680017,-3.32804
5,Normal,2246.93,-0.757555,-2.82388
5,Normal,2246.97,-0.763733,-2.63884
5,Normal,2247.01,-0.763018,-2.59845
5,Normal,2247.05,-0.757088,-2.70608
5,Normal,2247.09,-0.749367,-2.72622
5,Normal,2247.13,-0.743202,-2.79299
5,Normal,2247.17,-0.739023,-2.70983
5,Normal,2247.21,-0.734946,-2.52118
5,Normal,2247.25,-0.731937,-2.41915
5,Normal,2247.29,-0.730021,-2.32383
5,Normal,2247.33,-0.729257,-2.253
5,Normal,2247.37,-0.73018,-2.19398
5,Normal,2247.41,-0.730186,-2.64289
5,Normal,2247.45,-0.725871,-3.56852
5,Normal,2247.49,-0.717506,-4.78681
5,Normal,2247.65,-0.663239,-4.82059
5,Normal,2247.69,-0.662436,-3.70248
5,Normal,2248.05,-0.815032,-0.495636
5,Normal,2248.09,-0.823892,-0.349938
5,Normal,2248.13,-0.833088,0.261275
5,Normal,2248.25,-0.87134,2.41417
5,Normal,2248.29,-0.880788,1.78551
5,Normal,2248.33,-0.88384,0.687819
5,Normal,2248.37,-0.877955,-0.943077
5,Normal,2248.61,-0.7859,-5.09328
5,Normal,2248.65,-0.783563,-4.17768
5,Normal,2248.69,-0.789221,-3.33459
5,Normal,2248.73,-0.797455,-3.07376
5,Normal,2248.77,-0.802562,-3.34208
5,Normal,2248.81,-0.801288,-3.85845
5,Normal,2249.05,-0.709526,-4.90967
5,Normal,2249.09,-0.703617,-4.16872
5,Normal,2249.13,-0.703514,-2.8177
5,Normal,2249.17,-0.711586,-0.708625
5,Normal,2249.33,-0.773178,-1.81621
5,Normal,2249.37,-0.780372,-4.94458
5,Normal,2249.41,-0.779543,-7.14583
5,Normal,2249.45,-0.77289,-7.43713
5,Normal,2249.49,-0.76704,-5.82457
5,Normal,2249.53,-0.765738,-3.05552
5,Normal,2249.57,-0.768016,-0.174509
5,Normal,2249.61,-0.775462,1.81763
5,Normal,2249.85,-0.877488,-0.427171
5,Normal,2249.89,-0.88329,-0.81258
5,Normal,2249.93,-0.886125,-0.906608
5,Normal,2249.97,-0.888894,-0.365136
5,Normal,2250.01,-0.8919,0.503775
5,Normal,2250.05,-0.892414,0.964571
5,Normal,2250.09,-0.892092,0.964307
5,Normal,2250.13,-0.889022,0.239834
5,Normal,2250.17,-0.881851,-1.54904
5,Normal,2250.41,-0.764762,-7.7127
5,Normal,2250.45,-0.769507,-6.19239
5,Normal,2250.61,-0.856864,-0.872796
5,Normal,2250.65,-0.860533,-2.32415
5,Normal,2250.69,-0.855075,-4.10574
5,Normal,2250.73,-0.844989,-5.12731
5,Normal,2250.77,-0.836655,-4.71245
5,Normal,2250.81,-0.835632,-3.08538
5,Normal,2250.85,-0.838897,-1.24263
5,Normal,2250.89,-0.843464,-0.0186787
5,Normal,2250.93,-0.848314,0.147851
5,Normal,2250.97,-0.851598,-0.444959
5,Normal,2251.01,-0.851964,-1.35278
5,Normal,2251.05,-0.847886,-2.51226
5,Normal,2251.09,-0.839466,-3.67933
5,Normal,2251.21,-0.799147,-6.84297
5,Normal,2251.25,-0.791665,-7.133
5,Normal,2251.29,-0.788596,-7.03147
5,Normal,2251.33,-0.790015,-6.44357
5,Normal,2251.37,-0.795653,-5.42097
5,Normal,2251.41,-0.804353,-4.16561
5,Normal,2251.45,-0.813729,-2.8142
5,Normal,2251.73,-0.952291,1.51901
5,Normal,2251.77,-0.955999,-0.280042
5,Normal,2251.97,-0.875438,-4.40811
5,Normal,2252.01,-0.872752,-3.34969
5,Normal,2252.05,-0.874633,-2.27086
5,Normal,2252.09,-0.880575,-1.30602
5,Normal,2252.13,-0.883261,-1.11276
5,Normal,2252.17,-0.876973,-1.97955
5,Normal,2252.41,-0.761738,-10.4308
5,Normal,2252.61,-0.846078,-5.26351
5,Normal,2252.65,-0.848826,-5.72749
5,Normal,2252.69,-0.840699,-6.0395
5,Normal,2252.93,-0.75349,-7.49589
5,Normal,2252.97,-0.744762,-7.51351
5,Normal,2253.01,-0.740114,-7.21892
5,Normal,2253.05,-0.740124,-6.63037
5,Normal,2253.09,-0.742659,-5.51729
5,Normal,2253.13,-0.747433,-3.86866
5,Normal,2253.17,-0.753873,-2.22097
5,Normal,2253.21,-0.757202,-1.25802
5,Normal,2253.93,-0.671852,-2.13138
5,Normal,2253.97,-0.672078,-2.39284
5,Normal,2254.01,-0.675358,-2.41001
5,Normal,2254.05,-0.680644,-2.29401
5,Normal,2254.09,-0.690002,-2.39688
5,Normal,2254.13,-0.699701,-3.3156
5,Normal,2254.17,-0.70551,-4.98517
5,Normal,2254.29,-0.702862,-5.51803
5,Normal,2254.33,-0.707642,-2.88589
5,Normal,2254.49,-0.763367,-0.382377
5,Normal,2254.53,-0.769517,-2.42144
5,Normal,2254.57,-0.767919,-4.44021
5,Normal,2254.61,-0.757954,-5.97347
5,Normal,2254.65,-0.744951,-6.61917
5,Normal,2254.69,-0.735298,-6.31605
5,Normal,2254.73,-0.732656,-4.98975
5,Normal,2254.77,-0.737114,-3.39832
5,Normal,2254.93,-0.795956,-1.26275
5,Normal,2254.97,-0.805713,-1.68391
5,Normal,2255.01,-0.813307,-1.7374
5,Normal,2255.05,-0.821649,-1.40726
5,Normal,2255.09,-0.831495,-0.948611
5,Normal,2255.13,-0.842888,-0.678665
5,Normal,2255.17,-0.855361,-0.80523
5,Normal,2255.21,-0.866483,-1.38326
5,Normal,2255.25,-0.872297,-2.21427
5,Normal,2255.29,-0.871217,-2.93372
5,Normal,2255.33,-0.864407,-3.36622
5,Normal,2255.37,-0.855037,-3.58958
5,Normal,2255.41,-0.843568,-3.62853
5,Normal,2255.45,-0.833873,-3.69537
5,Normal,2255.49,-0.824848,-4.07668
5,Normal,2255.53,-0.81546,-4.54231
5,Normal,2255.73,-0.746381,-5.88874
5,Normal,2255.77,-0.739156,-6.12169
5,Normal,2255.81,-0.7371,-6.37201
5,Normal,2255.85,-0.735274,-7.11896
5,Normal,2256.77,1.119,-4.83753
5,Normal,2256.81,1.11781,-3.27269
5,Normal,2256.85,1.10893,-3.63529
5,Normal,2257.01,1.04934,-5.45066
5,Normal,2257.05,1.04218,-4.97082
5,Normal,2257.09,1.04406,-4.85556
5,Normal,2257.13,1.0557,-4.84416
5,Normal,2257.17,1.066,-4.55091
5,Normal,2257.21,1.07015,-3.85054
5,Normal,2258.89,-0.913427,2.91661
5,Normal,2258.93,-0.921342,2.62227
5,Normal,2258.97,-0.924717,1.72118
5,Normal,2259.01,-0.920328,-0.00502232
5,Normal,2259.05,-0.910974,-1.53935
5,Normal,2259.13,-0.884915,-2.98746
5,Normal,2259.17,-0.873609,-2.79701
5,Normal,2259.21,-0.865568,-2.42824
5,Normal,2259.25,-0.862124,-2.45957
5,Normal,2259.29,-0.859492,-2.87276
5,Normal,2259.33,-0.856451,-3.27907
5,Normal,2259.37,-0.850723,-4.10178
5,Normal,2259.77,-0.654195,-11.8976
5,Normal,2259.81,-0.64892,-11.3042
5,Normal,2259.85,-0.652493,-10.0682
5,Normal,2259.89,-0.662708,-8.46361
5,Normal,2259.97,-0.688291,-5.66472
5,Normal,2260.01,-0.69894,-4.95792
5,Normal,2260.05,-0.709191,-4.77162
5,Normal,2260.09,-0.718386,-4.60971
5,Normal,2260.13,-0.726634,-4.33018
5,Normal,2260.17,-0.737077,-3.76504
5,Normal,2260.21,-0.74812,-3.02686
5,Normal,2260.25,-0.758306,-2.18086
5,Normal,2260.29,-0.765809,-1.66343
5,Normal,2260.33,-0.766841,-1.83348
5,Normal,2261.09,0.989372,-5.39833
5,Normal,2261.33,0.848862,4.37212
5,Normal,2261.37,0.842868,2.57415
5,Normal,2261.41,0.840651,1.76001
5,Normal,2261.45,0.835834,1.97254
5,Normal,2261.49,0.828854,2.64395
5,Normal,2261.53,0.823746,2.78003
5,Normal,2261.57,0.824945,1.87013
5,Normal,2261.61,0.833703,0.213304
5,Normal,2261.69,0.85876,-2.81786
5,Normal,2263.97,-0.727515,-2.81708
5,Normal,2264.01,-0.737483,-2.66816
5,Normal,2264.05,-0.74553,-2.5779
5,Normal,2264.09,-0.749598,-3.15286
5,Normal,2264.13,-0.751848,-4.30851
5,Normal,2264.17,-0.75605,-5.47901
5,Normal,2264.21,-0.763885,-6.52888
5,Normal,2264.25,-0.771333,-7.28742
5,Normal,2264.29,-0.775983,-7.68446
5,Normal,2264.33,-0.77879,-7.96412
5,Normal,2264.37,-0.777184,-7.89038
5,Normal,2264.61,-0.66815,-7.79303
5,Normal,2265.21,-0.887333,-0.267116
5,Normal,2265.25,-0.882587,-1.49516
5,Normal,2265.53,-0.771905,-6.83629
5,Normal,2265.89,-0.77095,-5.90172
5,Normal,2265.93,-0.773938,-4.46384
5,Normal,2265.97,-0.772852,-3.89546
5,Normal,2266.01,-0.770117,-4.54642
5,Normal,2266.05,-0.768259,-6.21483
5,Normal,2266.09,-0.764958,-8.02057
5,Normal,2266.13,-0.76208,-8.73462
5,Normal,2266.17,-0.761962,-8.09942
5,Normal,2266.21,-0.763489,-6.35653
5,Normal,2266.25,-0.767053,-4.33057
5,Normal,2266.29,-0.773232,-3.33689
5,Normal,2266.33,-0.778278,-3.56932
5,Normal,2266.37,-0.77947,-4.47505
5,Normal,2266.41,-0.775375,-5.58735
5,Normal,2266.45,-0.768381,-6.26277
5,Normal,2266.49,-0.763524,-5.85056
5,Normal,2266.53,-0.757179,-5.32148
5,Normal,2266.57,-0.750414,-4.96716
5,Normal,2266.61,-0.747655,-4.69391
5,Normal,2266.65,-0.750037,-4.47902
5,Normal,2266.69,-0.753916,-4.30198
5,Normal,2266.73,-0.764205,-3.73656
5,Normal,2266.77,-0.776322,-3.13279
5,Normal,2266.81,-0.78401,-2.69232
5,Normal,2266.85,-0.789271,-2.42704
5,Normal,2266.89,-0.78777,-2.66085
5,Normal,2266.93,-0.780831,-3.06752
5,Normal,2266.97,-0.772854,-3.31654
5,Normal,2267.01,-0.768277,-3.16273
5,Normal,2267.05,-0.765445,-2.70971
5,Normal,2267.09,-0.764238,-2.47126
5,Normal,2267.13,-0.761183,-2.53464
5,Normal,2268.05,0.775476,4.07362
5,Normal,2268.09,0.77273,4.96408
5,Normal,2268.13,0.769077,4.84488
5,Normal,2268.17,0.769572,3.91182
5,Normal,2268.37,0.85043,-0.648724
5,Normal,2268.41,0.859237,-1.57259
5,Normal,2268.45,0.864705,-1.85885
5,Normal,2268.49,0.864715,-1.41932
5,Normal,2268.53,0.862375,-0.519243
5,Normal,2268.57,0.865618,-0.231373
5,Normal,2268.77,0.937999,-4.34852
5,Normal,2269.57,-0.601662,-2.64292
5,Normal,2270.37,-0.950757,0.263718
5,Normal,2270.41,-0.959759,0.112857
5,Normal,2270.45,-0.965839,0.735332
5,Normal,2270.49,-0.963758,1.69268
5,Normal,2270.77,-0.820008,-4.55969
5,Normal,2270.81,-0.819161,-2.60554
5,Normal,2270.85,-0.825751,-1.70873
5,Normal,2270.89,-0.830796,-2.68286
5,Normal,2270.93,-0.83084,-5.19808
5,Normal,2271.41,-0.492989,-17.3013
5,Normal,2271.45,-0.493671,-15.9353
5,Normal,2272.09,-0.762001,-4.68648
5,Normal,2272.13,-0.760011,-3.48593
5,Normal,2272.73,-0.926313,2.70527
5,Normal,2272.77,-0.927662,1.386
5,Normal,2272.81,-0.93732,1.76716
5,Normal,2272.85,-0.948203,3.18669
5,Normal,2272.89,-0.961009,5.17184
5,Normal,2272.93,-0.971898,7.04739
5,Normal,2272.97,-0.978586,7.72652
5,Normal,2273.01,-0.980298,6.93518
5,Normal,2273.05,-0.980662,5.40319
5,Normal,2273.09,-0.978233,3.31891
5,Normal,2273.37,-0.813589,-4.64985
5,Normal,2273.41,-0.808151,-3.529
5,Normal,2273.45,-0.813436,-1.86609
5,Normal,2273.49,-0.82251,-0.691212
5,Normal,2273.53,-0.830949,-1.26606
5,Normal,2273.57,-0.837012,-2.37812
5,Normal,2273.61,-0.834551,-4.24709
5,Normal,2273.65,-0.826319,-5.95251
6,Sport+,2534.58,-0.623656,-2.89802
6,Sport+,2534.62,-0.624128,-1.92576
6,Sport+,2534.66,-0.629156,-1.20158
6,Sport+,2534.7,-0.638212,-1.06988
6,Sport+,2534.74,-0.648707,-1.34258
6,Sport+,2534.98,-0.731674,-1.0854
6,Sport+,2535.02,-0.739551,-0.312215
6,Sport+,2535.06,-0.741761,-0.422435
6,Sport+,2535.1,-0.738881,-1.4545
6,Sport+,2535.14,-0.7344,-2.86408
6,Sport+,2535.18,-0.730375,-3.875
6,Sport+,2535.22,-0.728153,-4.33145
6,Sport+,2535.26,-0.730073,-4.14229
6,Sport+,2535.3,-0.735466,-3.47531
6,Sport+,2535.34,-0.741831,-2.95332
6,Sport+,2535.38,-0.745956,-2.83883
6,Sport+,2535.42,-0.746538,-3.01315
6,Sport+,2536.74,1.0582,-2.57634
6,Sport+,2536.78,1.0543,-3.535
6,Sport+,2537.1,0.913541,3.88631
6,Sport+,2537.14,0.90449,4.26215
6,Sport+,2537.34,0.835874,6.86815
6,Sport+,2537.38,0.831302,6.7002
6,Sport+,2537.42,0.832612,6.22442
6,Sport+,2537.46,0.840356,5.83834
6,Sport+,2537.5,0.850564,5.51116
6,Sport+,2537.54,0.861013,4.81177
6,Sport+,2537.58,0.871444,3.69115
6,Sport+,2537.62,0.879392,2.58397
6,Sport+,2537.66,0.881856,1.69066
6,Sport+,2537.7,0.879611,1.2182
6,Sport+,2538.26,-0.698403,9.88624
6,Sport+,2538.3,-0.690286,2.26786
6,Sport+,2538.38,-0.664314,-6.39288
6,Sport+,2538.42,-0.663702,-6.79151
6,Sport+,2538.94,-0.842195,-1.04202
6,Sport+,2538.98,-0.841812,-1.85953
6,Sport+,2539.02,-0.843919,-2.97777
6,Sport+,2539.06,-0.848501,-3.48786
6,Sport+,2539.1,-0.851413,-3.05537
6,Sport+,2539.14,-0.853031,-2.22513
6,Sport+,2539.18,-0.850019,-1.96121
6,Sport+,2539.42,-0.754967,-6.56865
6,Sport+,2539.46,-0.750633,-5.88603
6,Sport+,2539.5,-0.74843,-5.28201
6,Sport+,2539.54,-0.745617,-4.97054
6,Sport+,2539.58,-0.740842,-4.8646
6,Sport+,2539.62,-0.734804,-4.82372
6,Sport+,2539.66,-0.728423,-4.62331
6,Sport+,2539.7,-0.723196,-4.13488
6,Sport+,2539.74,-0.719313,-3.45489
6,Sport+,2539.78,-0.716006,-2.7349
6,Sport+,2539.82,-0.71168,-2.18065
6,Sport+,2540.82,0.927767,-2.06249
6,Sport+,2540.86,0.933625,-1.18833
6,Sport+,2540.9,0.940675,-1.0412
6,Sport+,2540.94,0.952049,-1.31299
6,Sport+,2540.98,0.963942,-1.23496
6,Sport+,2541.02,0.973959,-0.554985
6,Sport+,2541.06,0.976755,0.702293
6,Sport+,2541.1,0.971385,1.51763
6,Sport+,2541.26,0.921828,1.89405
6,Sport+,2541.3,0.916675,2.97718
6,Sport+,2541.34,0.914787,3.72948
6,Sport+,2541.38,0.913339,3.71142
6,Sport+,2541.42,0.911055,3.01128
6,Sport+,2541.46,0.905104,2.55049
6,Sport+,2542.18,-1.09213,6.34149
6,Sport+,2542.42,-0.977867,-1.53376
6,Sport+,2542.54,-1.00673,4.72767
6,Sport+,2542.58,-1.00984,6.70921
6,Sport+,2542.62,-1.00385,6.45795
6,Sport+,2542.66,-0.993321,4.37843
6,Sport+,2542.7,-0.983243,1.76714
6,Sport+,2542.74,-0.980456,0.298046
6,Sport+,2542.78,-0.984769,0.588881
6,Sport+,2542.82,-0.991323,2.01799
6,Sport+,2542.86,-0.995426,3.67778
6,Sport+,2542.9,-0.995203,4.30883
6,Sport+,2542.94,-0.994009,3.96049
6,Sport+,2542.98,-0.992038,3.14581
6,Sport+,2543.02,-0.990973,2.34687
6,Sport+,2543.06,-0.989887,1.58323
6,Sport+,2543.1,-0.989694,1.24991
6,Sport+,2543.14,-0.990218,1.1011
6,Sport+,2543.18,-0.987687,0.826898
6,Sport+,2543.74,1.30878,-27.3871
6,Sport+,2545.02,0.874299,3.09943
6,Sport+,2545.06,0.879203,3.51881
6,Sport+,2545.1,0.883277,2.48987
6,Sport+,2545.14,0.892379,1.09536
6,Sport+,2545.3,0.947798,1.69503
6,Sport+,2545.34,0.945153,2.08234
6,Sport+,2545.42,0.917832,2.93902
6,Sport+,2545.46,0.910883,3.72434
6,Sport+,2545.5,0.910727,4.28436
6,Sport+,2545.54,0.91137,4.41209
6,Sport+,2545.58,0.910153,4.49609
6,Sport+,2545.62,0.904193,4.7372
6,Sport+,2545.66,0.895494,5.10677
6,Sport+,2545.7,0.889478,5.45879
6,Sport+,2545.74,0.888043,5.44027
6,Sport+,2545.78,0.892843,4.68534
6,Sport+,2545.82,0.901669,3.79322
6,Sport+,2545.94,0.939473,2.94606
6,Sport+,2545.98,0.948877,3.48128
6,Sport+,2546.02,0.955291,3.62875
6,Sport+,2546.06,0.9569,3.04864
6,Sport+,2546.1,0.956327,1.59839
6,Sport+,2546.14,0.95525,-0.244887
6,Sport+,2546.18,0.956967,-1.81075
6,Sport+,2546.22,0.959172,-2.47355
6,Sport+,2546.26,0.964525,-2.3712
6,Sport+,2546.3,0.975073,-1.82235
6,Sport+,2546.34,0.984643,-1.23936
6,Sport+,2546.38,0.992867,-1.03067
6,Sport+,2546.42,0.9969,-1.23361
6,Sport+,2546.46,0.994191,-1.56556
6,Sport+,2546.5,0.987016,-1.26802
6,Sport+,2547.26,0.391891,36.3348
6,Sport+,2547.82,0.892372,0.307892
6,Sport+,2547.86,0.899646,-0.280451
6,Sport+,2547.9,0.907639,-0.365453
6,Sport+,2547.94,0.912809,0.355746
6,Sport+,2547.98,0.914665,1.49537
6,Sport+,2548.02,0.913812,2.12342
6,Sport+,2548.06,0.909658,1.78047
6,Sport+,2548.1,0.903343,1.07556
6,Sport+,2548.14,0.895021,1.13047
6,Sport+,2548.26,0.857831,5.81077
6,Sport+,2548.3,0.850737,5.6936
6,Sport+,2548.34,0.852757,4.37465
6,Sport+,2548.38,0.860177,3.24151
6,Sport+,2548.42,0.871694,3.06219
6,Sport+,2548.58,0.922318,1.34925
6,Sport+,2548.62,0.930026,0.621848
6,Sport+,2548.66,0.929632,1.1462
6,Sport+,2548.7,0.922293,2.42611
6,Sport+,2548.74,0.913212,3.65514
6,Sport+,2548.78,0.907037,4.29507
6,Sport+,2548.82,0.90305,4.30819
6,Sport+,2548.86,0.904436,3.7204
6,Sport+,2548.9,0.90749,3.27356
6,Sport+,2548.94,0.908801,3.20572
6,Sport+,2548.98,0.909828,3.28301
6,Sport+,2549.02,0.908323,3.41193
6,Sport+,2549.06,0.90348,3.47451
6,Sport+,2549.1,0.89783,3.25337
6,Sport+,2549.14,0.892606,2.66478
6,Sport+,2549.18,0.889641,2.30509
6,Sport+,2549.22,0.89336,2.22154
6,Sport+,2549.26,0.902667,2.51233
6,Sport+,2549.3,0.912311,3.10567
6,Sport+,2549.34,0.921156,3.35727
6,Sport+,2549.38,0.927905,2.91296
6,Sport+,2549.42,0.933744,2.21309
6,Sport+,2549.46,0.933704,1.85736
6,Sport+,2549.5,0.928111,2.12818
6,Sport+,2549.54,0.921137,2.93612
6,Sport+,2549.58,0.912384,3.71649
6,Sport+,2549.62,0.901535,3.90051
6,Sport+,2549.66,0.890003,3.45808
6,Sport+,2549.7,0.879052,2.83227
6,Sport+,2549.74,0.872264,2.31214
6,Sport+,2549.78,0.870962,2.12944
6,Sport+,2549.82,0.872986,2.22838
6,Sport+,2549.86,0.878436,2.09498
6,Sport+,2549.9,0.884843,1.57716
6,Sport+,2549.94,0.890957,0.825797
6,Sport+,2549.98,0.895374,0.257779
6,Sport+,2550.02,0.89622,0.317305
6,Sport+,2550.06,0.891922,1.13651
6,Sport+,2550.74,-0.58902,-11.1837
6,Sport+,2550.78,-0.595068,-7.75707
6,Sport+,2550.82,-0.596361,-4.50356
6,Sport+,2550.86,-0.59604,-2.18086
6,Sport+,2550.9,-0.595235,-0.974434
6,Sport+,2550.94,-0.593867,-1.19034
6,Sport+,2550.98,-0.594613,-2.80991
6,Sport+,2551.02,-0.600955,-4.63799
6,Sport+,2551.5,-0.852305,0.92514
6,Sport+,2551.54,-0.848313,-1.48739
6,Sport+,2555.22,0.98748,-7.29642
6,Sport+,2555.26,0.992698,-6.96514
6,Sport+,2555.3,0.998591,-6.43567
6,Sport+,2555.34,1.0068,-5.40898
6,Sport+,2555.38,1.01554,-4.0188
6,Sport+,2555.42,1.02436,-2.9133
6,Sport+,2555.46,1.03242,-2.44436
6,Sport+,2555.5,1.03962,-2.62842
6,Sport+,2555.54,1.04758,-3.44989
6,Sport+,2555.58,1.05468,-4.10709
6,Sport+,2555.62,1.05603,-4.03387
6,Sport+,2557.26,-0.730838,-0.239508
6,Sport+,2557.3,-0.734278,-1.20221
6,Sport+,2557.34,-0.73324,-1.99923
6,Sport+,2557.38,-0.730895,-2.76387
6,Sport+,2557.42,-0.726295,-3.50696
6,Sport+,2557.46,-0.720402,-3.90157
6,Sport+,2557.5,-0.716973,-3.89038
6,Sport+,2557.54,-0.717467,-3.60406
6,Sport+,2557.58,-0.721857,-2.88686
6,Sport+,2557.62,-0.729132,-2.04781
6,Sport+,2557.66,-0.739052,-1.52285
6,Sport+,2558.06,-0.920511,3.47394
6,Sport+,2558.1,-0.929428,3.61227
6,Sport+,2558.14,-0.93298,3.25706
6,Sport+,2558.18,-0.931021,2.38539
6,Sport+,2558.22,-0.924572,1.14952
6,Sport+,2558.26,-0.914488,0.0564254
6,Sport+,2558.3,-0.90471,-0.62534
6,Sport+,2558.34,-0.898776,-0.864951
6,Sport+,2558.38,-0.894982,-0.888956
6,Sport+,2558.42,-0.891091,-0.990357
6,Sport+,2558.46,-0.885653,-1.59605
6,Sport+,2558.5,-0.878536,-2.66986
6,Sport+,2558.54,-0.868882,-3.87476
6,Sport+,2558.74,-0.80595,-7.47217
6,Sport+,2559.02,-0.717453,-9.09799
6,Sport+,2559.06,-0.706909,-8.99993
6,Sport+,2559.1,-0.698145,-8.58536
6,Sport+,2559.14,-0.692543,-7.98957
6,Sport+,2559.18,-0.690935,-6.9497
6,Sport+,2559.22,-0.694477,-5.25707
6,Sport+,2559.26,-0.703394,-3.32103
6,Sport+,2559.5,-0.80539,0.142831
6,Sport+,2559.54,-0.813609,-1.04784
6,Sport+,2559.58,-0.816269,-2.53547
6,Sport+,2559.62,-0.812035,-4.16703
6,Sport+,2559.66,-0.802085,-5.29482
6,Sport+,2559.74,-0.776575,-4.67815
6,Sport+,2559.78,-0.767823,-3.16694
6,Sport+,2559.82,-0.765402,-1.37949
6,Sport+,2559.86,-0.772682,0.232862
6,Sport+,2560.06,-0.856221,-1.07667
6,Sport+,2560.1,-0.855929,-1.8379
6,Sport+,2560.14,-0.851089,-2.35828
6,Sport+,2560.18,-0.845408,-2.37541
6,Sport+,2560.22,-0.842189,-1.73583
6,Sport+,2560.26,-0.843613,-0.615959
6,Sport+,2560.3,-0.852845,0.578636
6,Sport+,2560.5,-0.929938,-0.563327
6,Sport+,2560.54,-0.931137,-1.76904
6,Sport+,2560.74,-0.857275,-3.90049
6,Sport+,2560.78,-0.847379,-2.82046
6,Sport+,2560.82,-0.843212,-2.10052
6,Sport+,2560.86,-0.839795,-2.4043
6,Sport+,2560.9,-0.835195,-3.47763
6,Sport+,2560.94,-0.830031,-5.01977
6,Sport+,2560.98,-0.823115,-6.38936
6,Sport+,2561.02,-0.817136,-6.81007
6,Sport+,2561.06,-0.814619,-6.25909
6,Sport+,2561.1,-0.817477,-4.89906
6,Sport+,2561.46,-1.04003,4.01162
6,Sport+,2561.5,-1.04194,2.93932
6,Sport+,2561.78,-0.878311,-2.8612
6,Sport+,2561.82,-0.875033,-2.95595
6,Sport+,2561.86,-0.879407,-2.77721
6,Sport+,2561.9,-0.886619,-2.88733
6,Sport+,2561.94,-0.892448,-3.59925
6,Sport+,2561.98,-0.894632,-4.69154
6,Sport+,2562.02,-0.891364,-5.85247
6,Sport+,2562.06,-0.882104,-6.89835
6,Sport+,2562.46,-0.732312,-9.97242
6,Sport+,2562.5,-0.723558,-9.70067
6,Sport+,2562.54,-0.7194,-9.567
6,Sport+,2562.58,-0.721215,-9.67105
6,Sport+,2562.62,-0.728598,-9.83554
6,Sport+,2562.86,-0.833967,-5.87451
6,Sport+,2562.9,-0.839218,-5.2584
6,Sport+,2562.94,-0.838634,-4.81192
6,Sport+,2562.98,-0.833837,-4.33427
6,Sport+,2563.02,-0.828121,-3.49436
6,Sport+,2563.06,-0.822116,-2.72131
6,Sport+,2563.1,-0.815717,-2.50146
6,Sport+,2563.14,-0.810353,-3.10294
6,Sport+,2563.18,-0.808206,-3.99962
6,Sport+,2563.22,-0.809253,-4.72717
6,Sport+,2563.26,-0.811544,-4.99662
6,Sport+,2563.3,-0.811587,-4.89346
6,Sport+,2563.62,-0.596925,-9.50846
6,Sport+,2563.66,-0.5933,-9.8304
6,Sport+,2563.7,-0.594511,-9.33074
6,Sport+,2563.74,-0.596498,-7.9269
6,Sport+,2563.78,-0.596962,-5.70118
6,Sport+,2563.82,-0.594526,-3.51349
6,Sport+,2563.86,-0.589816,-2.14399
6,Sport+,2563.9,-0.587631,-1.47469
6,Sport+,2563.94,-0.592703,-0.955283
6,Sport+,2564.26,-0.781553,-1.24444
6,Sport+,2564.3,-0.775602,-3.08898
6,Sport+,2564.46,-0.703924,-5.1592
6,Sport+,2564.5,-0.698566,-3.49733
6,Sport+,2564.54,-0.702268,-2.17575
6,Sport+,2564.58,-0.711854,-1.46265
6,Sport+,2564.74,-0.769157,-2.64189
6,Sport+,2564.78,-0.778196,-3.38451
6,Sport+,2564.82,-0.783037,-4.23844
6,Sport+,2564.86,-0.78293,-4.92453
6,Sport+,2564.9,-0.781887,-4.84015
6,Sport+,2564.94,-0.785532,-3.57807
6,Sport+,2565.14,-0.871433,0.181049
6,Sport+,2565.18,-0.872548,-1.17249
6,Sport+,2565.66,-0.654702,-7.52974
6,Sport+,2565.7,-0.649667,-7.53175
6,Sport+,2565.74,-0.650632,-7.12543
6,Sport+,2565.78,-0.65349,-6.37409
6,Sport+,2565.82,-0.657945,-5.25214
6,Sport+,2565.86,-0.663011,-4.03089
6,Sport+,2565.9,-0.668383,-2.84212
6,Sport+,2565.94,-0.676753,-1.51042
6,Sport+,2565.98,-0.687462,-0.431884
6,Sport+,2566.02,-0.698183,-0.162114
6,Sport+,2566.06,-0.702721,-0.991078
6,Sport+,2567.38,1.06092,-8.25103
6,Sport+,2567.42,1.06129,-6.01689
